"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.99619,0.087156,0.0006329,-0.03307,0.016094,0.36233
0.99623,0.086745,0.00062989,-0.032901,0.014165,0.36233
0.99443,0.10539,0.00076526,-0.03275,0.012412,0.36233
0.98592,0.16723,0.0012143,-0.032597,0.011199,0.36233
0.96797,0.25105,0.0018229,-0.032365,0.010114,0.36233
0.94295,0.33293,0.0024175,-0.032035,0.0090325,0.36233
0.91042,0.41367,0.0030038,-0.031605,0.0079655,0.36233
0.87044,0.49227,0.0035745,-0.031078,0.0069277,0.36233
0.82317,0.56778,0.0041228,-0.030453,0.0059291,0.36233
0.7689,0.63935,0.0046424,-0.029737,0.0049847,0.36233
0.70819,0.70601,0.0051264,-0.028934,0.0041032,0.36233
0.6416,0.76702,0.0055694,-0.028055,0.0032978,0.36233
0.56988,0.82171,0.0059665,-0.027107,0.0025749,0.36233
0.49387,0.86951,0.0063136,-0.026104,0.0019441,0.36233
0.41453,0.91001,0.0066077,-0.025055,0.0014088,0.36233
0.33274,0.94299,0.0068472,-0.023975,0.00097358,0.36233
0.24947,0.96836,0.0070314,-0.022875,0.00063883,0.36233
0.16573,0.98615,0.0071605,-0.021769,0.00040432,0.36233
0.080664,0.99672,0.0072373,-0.020667,0.00026701,0.36233
0.018199,0.99981,0.0072597,-0.019445,0.0002212,0.36233
-0.00053266,0.99997,0.0072609,-0.018086,0.00022264,0.36233
0,0.99997,0.0072609,-0.016671,0.00022264,0.36233
0,0.99997,0.0072609,-0.015328,0.00022264,0.36233
0,0.99997,0.0072609,-0.01405,0.00022264,0.36233
0,0.99997,0.0072609,-0.012826,0.00022264,0.36233
0,0.99997,0.0072609,-0.011651,0.00022264,0.36233
0,0.99997,0.0072609,-0.010518,0.00022264,0.36233
0,0.99997,0.0072609,-0.0094203,0.00022264,0.36233
0,0.99997,0.0072609,-0.0083537,0.00022264,0.36233
0,0.99997,0.0072609,-0.0073135,0.00022264,0.36233
0,0.99997,0.0072609,-0.0062954,0.00022264,0.36233
0,0.99997,0.0072617,-0.062473,0.050231,0.36131
0,0.99997,0.0072617,-0.060832,0.050231,0.36131
0,0.99997,0.0072617,-0.059169,0.050231,0.36131
0,0.99997,0.0072617,-0.057473,0.050231,0.36131
0,0.99997,0.0072617,-0.055734,0.050231,0.36131
0,0.99997,0.0072617,-0.053938,0.050231,0.36131
0,0.99997,0.0072617,-0.052075,0.050231,0.36131
0,0.99997,0.0072617,-0.050132,0.050231,0.36131
0.0025505,0.99997,0.0072612,-0.048096,0.050231,0.36131
0.073048,0.9973,0.0072414,-0.045529,0.050218,0.36131
0.2532,0.96739,0.0070242,-0.043309,0.049902,0.36131
0.47457,0.88019,0.0063911,-0.040827,0.048937,0.36131
0.67556,0.73728,0.0053537,-0.038656,0.047394,0.36131
0.83547,0.54952,0.0039906,-0.036929,0.045366,0.36131
0.94165,0.33657,0.0024442,-0.035751,0.042977,0.36131
0.98714,0.15984,0.0011608,-0.035244,0.040793,0.36131
0.99596,0.089846,0.00065245,-0.035019,0.03838,0.36131
0.99619,0.087156,0.00063292,-0.034843,0.036365,0.36131
0.99619,0.087156,0.00063292,-0.034665,0.034333,0.36131
0.99619,0.087155,0.0006329,-0.034486,0.032289,0.36131
0.99619,0.087156,0.00063286,-0.034307,0.030237,0.36131
0.99619,0.087155,0.00063286,-0.034127,0.028183,0.36131
0.99619,0.087155,0.00063289,-0.033948,0.026132,0.36131
0.99619,0.087155,0.00063292,-0.033769,0.02409,0.36131
0.99619,0.087156,0.00063292,-0.033592,0.022061,0.36131
0.99619,0.087156,0.0006329,-0.033416,0.020049,0.36131
0.99619,0.087156,0.00063286,-0.033242,0.018061,0.36131
0.99619,0.087156,0.00063284,-0.03307,0.016101,0.36131
0.99623,0.086745,0.00062987,-0.032901,0.014172,0.36131
0.99443,0.10539,0.0007653,-0.03275,0.01242,0.36131
0.98592,0.16723,0.0012144,-0.032597,0.011206,0.36131
0.96797,0.25105,0.001823,-0.032365,0.010121,0.36131
0.94295,0.33293,0.0024175,-0.032035,0.0090399,0.36131
0.91042,0.41367,0.0030037,-0.031605,0.0079729,0.36131
0.87044,0.49227,0.0035744,-0.031078,0.0069351,0.36131
0.82317,0.56778,0.0041228,-0.030453,0.0059365,0.36131
0.7689,0.63935,0.0046424,-0.029737,0.004992,0.36131
0.70819,0.70601,0.0051264,-0.028934,0.0041106,0.36131
0.6416,0.76702,0.0055694,-0.028055,0.0033052,0.36131
0.56988,0.82171,0.0059666,-0.027107,0.0025823,0.36131
0.49387,0.86951,0.0063137,-0.026104,0.0019515,0.36131
0.41453,0.91001,0.0066078,-0.025055,0.0014161,0.36131
0.33274,0.94299,0.0068473,-0.023975,0.00098097,0.36131
0.24947,0.96836,0.0070314,-0.022875,0.00064622,0.36131
0.16573,0.98615,0.0071606,-0.021769,0.00041171,0.36131
0.080664,0.99672,0.0072374,-0.020667,0.0002744,0.36131
0.018199,0.99981,0.0072598,-0.019445,0.00022858,0.36131
-0.00053266,0.99997,0.007261,-0.018086,0.00023003,0.36131
0,0.99997,0.007261,-0.016671,0.00023003,0.36131
0,0.99997,0.007261,-0.015328,0.00023003,0.36131
0,0.99997,0.007261,-0.01405,0.00023003,0.36131
0,0.99997,0.007261,-0.012826,0.00023003,0.36131
0,0.99997,0.007261,-0.011651,0.00023003,0.36131
0,0.99997,0.007261,-0.010518,0.00023003,0.36131
0,0.99997,0.007261,-0.0094203,0.00023003,0.36131
0,0.99997,0.007261,-0.0083537,0.00023003,0.36131
0,0.99997,0.007261,-0.0073135,0.00023003,0.36131
0,0.99997,0.007261,-0.0062954,0.00023003,0.36131
0,0.99997,0.0072622,-0.062473,0.050238,0.3603
0,0.99997,0.0072622,-0.060832,0.050238,0.3603
0,0.99997,0.0072622,-0.059169,0.050238,0.3603
0,0.99997,0.0072622,-0.057473,0.050238,0.3603
0,0.99997,0.0072622,-0.055734,0.050238,0.3603
0,0.99997,0.0072622,-0.053938,0.050238,0.3603
0,0.99997,0.0072622,-0.052075,0.050238,0.3603
0,0.99997,0.0072622,-0.050132,0.050238,0.3603
0.0025507,0.99997,0.0072621,-0.048096,0.050238,0.3603
0.073048,0.9973,0.0072423,-0.045529,0.050225,0.3603
0.2532,0.96739,0.0070246,-0.043309,0.04991,0.3603
0.47457,0.88019,0.0063915,-0.040827,0.048945,0.3603
0.67556,0.73728,0.0053534,-0.038656,0.047401,0.3603
0.83547,0.54952,0.0039898,-0.036929,0.045373,0.3603
0.94165,0.33657,0.0024437,-0.035751,0.042985,0.3603
0.98714,0.15984,0.0011606,-0.035244,0.0408,0.3603
0.99596,0.089846,0.00065241,-0.035019,0.038387,0.3603
0.99619,0.087156,0.00063284,-0.034843,0.036373,0.3603
0.99619,0.087156,0.0006328,-0.034665,0.034341,0.3603
0.99619,0.087155,0.00063279,-0.034486,0.032296,0.3603
0.99619,0.087156,0.0006328,-0.034307,0.030245,0.3603
0.99619,0.087155,0.00063281,-0.034127,0.028191,0.3603
0.99619,0.087155,0.00063285,-0.033948,0.02614,0.3603
0.99619,0.087155,0.00063287,-0.033769,0.024097,0.3603
0.99619,0.087155,0.00063285,-0.033592,0.022068,0.3603
0.99619,0.087156,0.00063282,-0.033416,0.020057,0.3603
0.99619,0.087156,0.0006328,-0.033242,0.018069,0.3603
0.99619,0.087156,0.0006328,-0.03307,0.016108,0.3603
0.99623,0.086745,0.00062983,-0.032901,0.01418,0.3603
0.99443,0.10539,0.00076529,-0.03275,0.012427,0.3603
0.98592,0.16723,0.0012143,-0.032597,0.011214,0.3603
0.96797,0.25105,0.0018229,-0.032365,0.010128,0.3603
0.94295,0.33293,0.0024174,-0.032035,0.0090473,0.3603
0.91042,0.41367,0.0030037,-0.031605,0.0079803,0.3603
0.87044,0.49227,0.0035744,-0.031078,0.0069425,0.3603
0.82317,0.56778,0.0041227,-0.030453,0.0059439,0.3603
0.7689,0.63935,0.0046424,-0.029737,0.0049994,0.3603
0.70819,0.70601,0.0051264,-0.028934,0.004118,0.3603
0.6416,0.76702,0.0055694,-0.028055,0.0033126,0.3603
0.56988,0.82171,0.0059666,-0.027107,0.0025897,0.3603
0.49387,0.86951,0.0063137,-0.026104,0.0019589,0.3603
0.41453,0.91001,0.0066077,-0.025055,0.0014235,0.3603
0.33274,0.94299,0.0068472,-0.023975,0.00098837,0.3603
0.24947,0.96836,0.0070313,-0.022875,0.00065362,0.3603
0.16573,0.98615,0.0071605,-0.021769,0.00041911,0.3603
0.080664,0.99672,0.0072373,-0.020667,0.0002818,0.3603
0.018199,0.99981,0.0072597,-0.019445,0.00023598,0.3603
-0.00053266,0.99997,0.0072609,-0.018086,0.00023743,0.3603
0,0.99997,0.0072609,-0.016671,0.00023743,0.3603
0,0.99997,0.0072609,-0.015328,0.00023743,0.3603
0,0.99997,0.0072609,-0.01405,0.00023743,0.3603
0,0.99997,0.0072609,-0.012826,0.00023743,0.3603
0,0.99997,0.0072609,-0.011651,0.00023743,0.3603
0,0.99997,0.0072609,-0.010518,0.00023743,0.3603
0,0.99997,0.0072609,-0.0094203,0.00023743,0.3603
0,0.99997,0.0072609,-0.0083537,0.00023743,0.3603
0,0.99997,0.0072609,-0.0073135,0.00023743,0.3603
0,0.99997,0.0072609,-0.0062954,0.00023743,0.3603
0,0.99997,0.0072605,-0.062473,0.050246,0.35927
0,0.99997,0.0072605,-0.060832,0.050246,0.35927
0,0.99997,0.0072605,-0.059169,0.050246,0.35927
0,0.99997,0.0072605,-0.057473,0.050246,0.35927
0,0.99997,0.0072605,-0.055734,0.050246,0.35927
0,0.99997,0.0072605,-0.053938,0.050246,0.35927
0,0.99997,0.0072605,-0.052075,0.050246,0.35927
0,0.99997,0.0072605,-0.050132,0.050246,0.35927
0.0025507,0.99997,0.0072605,-0.048096,0.050246,0.35927
0.073048,0.9973,0.0072411,-0.045529,0.050233,0.35927
0.2532,0.96739,0.0070244,-0.043309,0.049917,0.35927
0.47457,0.88019,0.0063917,-0.040827,0.048952,0.35927
0.67556,0.73728,0.0053536,-0.038656,0.047409,0.35927
0.83547,0.54952,0.0039899,-0.036929,0.045381,0.35927
0.94165,0.33657,0.0024438,-0.035751,0.042992,0.35927
0.98714,0.15984,0.0011606,-0.035244,0.040808,0.35927
0.99596,0.089846,0.00065235,-0.035019,0.038395,0.35927
0.99619,0.087156,0.00063282,-0.034843,0.03638,0.35927
0.99619,0.087156,0.00063282,-0.034665,0.034348,0.35927
0.99619,0.087155,0.00063281,-0.034486,0.032304,0.35927
0.99619,0.087156,0.00063284,-0.034307,0.030252,0.35927
0.99619,0.087155,0.00063285,-0.034127,0.028198,0.35927
0.99619,0.087155,0.00063283,-0.033948,0.026147,0.35927
0.99619,0.087155,0.00063281,-0.033769,0.024105,0.35927
0.99619,0.087155,0.00063281,-0.033592,0.022075,0.35927
0.99619,0.087156,0.00063284,-0.033416,0.020064,0.35927
0.99619,0.087156,0.00063288,-0.033242,0.018076,0.35927
0.99619,0.087156,0.00063289,-0.03307,0.016116,0.35927
0.99623,0.086745,0.00062988,-0.032901,0.014187,0.35927
0.99443,0.10539,0.00076529,-0.03275,0.012435,0.35927
0.98592,0.16723,0.0012143,-0.032597,0.011221,0.35927
0.96797,0.25105,0.001823,-0.032365,0.010136,0.35927
0.94295,0.33293,0.0024175,-0.032035,0.0090547,0.35927
0.91042,0.41367,0.0030038,-0.031605,0.0079877,0.35927
0.87044,0.49227,0.0035744,-0.031078,0.0069499,0.35927
0.82317,0.56778,0.0041228,-0.030453,0.0059513,0.35927
0.7689,0.63935,0.0046424,-0.029737,0.0050068,0.35927
0.70819,0.70601,0.0051264,-0.028934,0.0041254,0.35927
0.6416,0.76702,0.0055694,-0.028055,0.00332,0.35927
0.56988,0.82171,0.0059665,-0.027107,0.0025971,0.35927
0.49387,0.86951,0.0063136,-0.026104,0.0019663,0.35927
0.41453,0.91001,0.0066077,-0.025055,0.0014309,0.35927
0.33274,0.94299,0.0068472,-0.023975,0.00099578,0.35927
0.24947,0.96836,0.0070314,-0.022875,0.00066102,0.35927
0.16573,0.98615,0.0071605,-0.021769,0.00042652,0.35927
0.080664,0.99672,0.0072373,-0.020667,0.0002892,0.35927
0.018199,0.99981,0.0072597,-0.019445,0.00024339,0.35927
-0.00053266,0.99997,0.0072609,-0.018086,0.00024484,0.35927
0,0.99997,0.0072609,-0.016671,0.00024484,0.35927
0,0.99997,0.0072609,-0.015328,0.00024484,0.35927
0,0.99997,0.0072609,-0.01405,0.00024484,0.35927
0,0.99997,0.0072609,-0.012826,0.00024484,0.35927
0,0.99997,0.0072609,-0.011651,0.00024484,0.35927
0,0.99997,0.0072609,-0.010518,0.00024484,0.35927
0,0.99997,0.0072609,-0.0094203,0.00024484,0.35927
0,0.99997,0.0072609,-0.0083537,0.00024484,0.35927
0,0.99997,0.0072609,-0.0073135,0.00024484,0.35927
0,0.99997,0.0072609,-0.0062954,0.00024484,0.35927
0,0.99997,0.0072606,-0.062473,0.050253,0.35825
0,0.99997,0.0072606,-0.060832,0.050253,0.35825
0,0.99997,0.0072606,-0.059169,0.050253,0.35825
0,0.99997,0.0072606,-0.057473,0.050253,0.35825
0,0.99997,0.0072606,-0.055734,0.050253,0.35825
0,0.99997,0.0072606,-0.053938,0.050253,0.35825
0,0.99997,0.0072606,-0.052075,0.050253,0.35825
0,0.99997,0.0072606,-0.050132,0.050253,0.35825
0.0025507,0.99997,0.0072605,-0.048096,0.050253,0.35825
0.073048,0.9973,0.0072412,-0.045529,0.05024,0.35825
0.2532,0.96739,0.007024,-0.043309,0.049925,0.35825
0.47457,0.88019,0.0063909,-0.040827,0.04896,0.35825
0.67556,0.73728,0.0053532,-0.038656,0.047416,0.35825
0.83547,0.54952,0.0039899,-0.036929,0.045388,0.35825
0.94165,0.33657,0.0024438,-0.035751,0.042999,0.35825
0.98714,0.15984,0.0011606,-0.035244,0.040815,0.35825
0.99596,0.089846,0.00065235,-0.035019,0.038402,0.35825
0.99619,0.087156,0.00063282,-0.034843,0.036388,0.35825
0.99619,0.087156,0.00063282,-0.034665,0.034356,0.35825
0.99619,0.087155,0.00063283,-0.034486,0.032311,0.35825
0.99619,0.087156,0.00063288,-0.034307,0.030259,0.35825
0.99619,0.087155,0.00063287,-0.034127,0.028205,0.35825
0.99619,0.087155,0.00063283,-0.033948,0.026155,0.35825
0.99619,0.087155,0.00063281,-0.033769,0.024112,0.35825
0.99619,0.087156,0.00063283,-0.033592,0.022083,0.35825
0.99619,0.087156,0.00063288,-0.033416,0.020072,0.35825
0.99619,0.087156,0.0006329,-0.033242,0.018084,0.35825
0.99619,0.087156,0.0006329,-0.03307,0.016123,0.35825
0.99623,0.086745,0.00062989,-0.032901,0.014195,0.35825
0.99443,0.10539,0.00076526,-0.03275,0.012442,0.35825
0.98592,0.16723,0.0012143,-0.032597,0.011229,0.35825
0.96797,0.25105,0.001823,-0.032365,0.010143,0.35825
0.94295,0.33293,0.0024175,-0.032035,0.0090621,0.35825
0.91042,0.41367,0.0030038,-0.031605,0.0079951,0.35825
0.87044,0.49227,0.0035744,-0.031078,0.0069573,0.35825
0.82317,0.56778,0.0041228,-0.030453,0.0059587,0.35825
0.7689,0.63935,0.0046425,-0.029737,0.0050143,0.35825
0.70819,0.70601,0.0051264,-0.028934,0.0041328,0.35825
0.6416,0.76702,0.0055694,-0.028055,0.0033274,0.35825
0.56988,0.82171,0.0059666,-0.027107,0.0026045,0.35825
0.49387,0.86951,0.0063137,-0.026104,0.0019737,0.35825
0.41453,0.91001,0.0066077,-0.025055,0.0014384,0.35825
0.33274,0.94299,0.0068472,-0.023975,0.0010032,0.35825
0.24947,0.96836,0.0070314,-0.022875,0.00066844,0.35825
0.16573,0.98615,0.0071606,-0.021769,0.00043394,0.35825
0.080664,0.99672,0.0072373,-0.020667,0.00029662,0.35825
0.018199,0.99981,0.0072598,-0.019445,0.00025081,0.35825
-0.00053266,0.99997,0.007261,-0.018086,0.00025225,0.35825
0,0.99997,0.007261,-0.016671,0.00025225,0.35825
0,0.99997,0.007261,-0.015328,0.00025225,0.35825
0,0.99997,0.007261,-0.01405,0.00025225,0.35825
0,0.99997,0.007261,-0.012826,0.00025225,0.35825
0,0.99997,0.007261,-0.011651,0.00025225,0.35825
0,0.99997,0.007261,-0.010518,0.00025225,0.35825
0,0.99997,0.007261,-0.0094203,0.00025225,0.35825
0,0.99997,0.007261,-0.0083537,0.00025225,0.35825
0,0.99997,0.007261,-0.0073135,0.00025225,0.35825
0,0.99997,0.007261,-0.0062954,0.00025225,0.35825
0,0.99997,0.0072602,-0.062473,0.050261,0.35723
0,0.99997,0.0072602,-0.060832,0.050261,0.35723
0,0.99997,0.0072602,-0.059169,0.050261,0.35723
0,0.99997,0.0072602,-0.057473,0.050261,0.35723
0,0.99997,0.0072602,-0.055734,0.050261,0.35723
0,0.99997,0.0072602,-0.053938,0.050261,0.35723
0,0.99997,0.0072602,-0.052075,0.050261,0.35723
0,0.99997,0.0072602,-0.050132,0.050261,0.35723
0.0025505,0.99997,0.0072607,-0.048096,0.050261,0.35723
0.073048,0.9973,0.0072418,-0.045529,0.050248,0.35723
0.2532,0.96739,0.0070241,-0.043309,0.049932,0.35723
0.47457,0.88019,0.0063906,-0.040827,0.048967,0.35723
0.67556,0.73728,0.005353,-0.038656,0.047423,0.35723
0.83547,0.54952,0.0039898,-0.036929,0.045395,0.35723
0.94165,0.33657,0.0024437,-0.035751,0.043007,0.35723
0.98714,0.15984,0.0011606,-0.035244,0.040822,0.35723
0.99596,0.089846,0.0006524,-0.035019,0.03841,0.35723
0.99619,0.087156,0.00063287,-0.034843,0.036395,0.35723
0.99619,0.087156,0.00063287,-0.034665,0.034363,0.35723
0.99619,0.087155,0.00063285,-0.034486,0.032319,0.35723
0.99619,0.087156,0.00063285,-0.034307,0.030267,0.35723
0.99619,0.087155,0.00063287,-0.034127,0.028213,0.35723
0.99619,0.087155,0.00063286,-0.033948,0.026162,0.35723
0.99619,0.087155,0.00063287,-0.033769,0.024119,0.35723
0.99619,0.087156,0.00063287,-0.033592,0.02209,0.35723
0.99619,0.087156,0.00063285,-0.033416,0.020079,0.35723
0.99619,0.087156,0.00063283,-0.033242,0.018091,0.35723
0.99619,0.087156,0.00063285,-0.03307,0.016131,0.35723
0.99623,0.086745,0.00062988,-0.032901,0.014202,0.35723
0.99443,0.10539,0.00076528,-0.03275,0.012449,0.35723
0.98592,0.16723,0.0012143,-0.032597,0.011236,0.35723
0.96797,0.25105,0.0018229,-0.032365,0.010151,0.35723
0.94295,0.33293,0.0024175,-0.032035,0.0090695,0.35723
0.91042,0.41367,0.0030038,-0.031605,0.0080025,0.35723
0.87044,0.49227,0.0035744,-0.031078,0.0069648,0.35723
0.82317,0.56778,0.0041228,-0.030453,0.0059662,0.35723
0.7689,0.63935,0.0046425,-0.029737,0.0050217,0.35723
0.70819,0.70601,0.0051265,-0.028934,0.0041402,0.35723
0.6416,0.76702,0.0055695,-0.028055,0.0033349,0.35723
0.56988,0.82171,0.0059666,-0.027107,0.0026119,0.35723
0.49387,0.86951,0.0063137,-0.026104,0.0019812,0.35723
0.41453,0.91001,0.0066077,-0.025055,0.0014458,0.35723
0.33274,0.94299,0.0068472,-0.023975,0.0010106,0.35723
0.24947,0.96836,0.0070314,-0.022875,0.00067587,0.35723
0.16573,0.98615,0.0071606,-0.021769,0.00044136,0.35723
0.080664,0.99672,0.0072373,-0.020667,0.00030404,0.35723
0.018199,0.99981,0.0072598,-0.019445,0.00025823,0.35723
-0.00053266,0.99997,0.007261,-0.018086,0.00025968,0.35723
0,0.99997,0.007261,-0.016671,0.00025968,0.35723
0,0.99997,0.007261,-0.015328,0.00025968,0.35723
0,0.99997,0.007261,-0.01405,0.00025968,0.35723
0,0.99997,0.007261,-0.012826,0.00025968,0.35723
0,0.99997,0.007261,-0.011651,0.00025968,0.35723
0,0.99997,0.007261,-0.010518,0.00025968,0.35723
0,0.99997,0.007261,-0.0094203,0.00025968,0.35723
0,0.99997,0.007261,-0.0083537,0.00025968,0.35723
0,0.99997,0.007261,-0.0073135,0.00025968,0.35723
0,0.99997,0.007261,-0.0062954,0.00025968,0.35723
0,0.99997,0.0072614,-0.062473,0.050268,0.35621
0,0.99997,0.0072614,-0.060832,0.050268,0.35621
0,0.99997,0.0072614,-0.059169,0.050268,0.35621
0,0.99997,0.0072614,-0.057473,0.050268,0.35621
0,0.99997,0.0072614,-0.055734,0.050268,0.35621
0,0.99997,0.0072614,-0.053938,0.050268,0.35621
0,0.99997,0.0072614,-0.052075,0.050268,0.35621
0,0.99997,0.0072614,-0.050132,0.050268,0.35621
0.0025504,0.99997,0.0072614,-0.048096,0.050268,0.35621
0.073048,0.9973,0.007242,-0.045529,0.050255,0.35621
0.2532,0.96739,0.0070248,-0.043309,0.04994,0.35621
0.47457,0.88019,0.0063916,-0.040827,0.048974,0.35621
0.67556,0.73728,0.0053539,-0.038656,0.047431,0.35621
0.83547,0.54952,0.0039904,-0.036929,0.045403,0.35621
0.94165,0.33657,0.0024441,-0.035751,0.043014,0.35621
0.98714,0.15984,0.0011607,-0.035244,0.04083,0.35621
0.99596,0.089846,0.00065235,-0.035019,0.038417,0.35621
0.99619,0.087156,0.00063286,-0.034843,0.036402,0.35621
0.99619,0.087156,0.0006329,-0.034665,0.03437,0.35621
0.99619,0.087155,0.00063287,-0.034486,0.032326,0.35621
0.99619,0.087156,0.00063284,-0.034307,0.030274,0.35621
0.99619,0.087155,0.00063283,-0.034127,0.02822,0.35621
0.99619,0.087155,0.00063287,-0.033948,0.02617,0.35621
0.99619,0.087155,0.00063289,-0.033769,0.024127,0.35621
0.99619,0.087155,0.00063287,-0.033592,0.022098,0.35621
0.99619,0.087156,0.00063283,-0.033416,0.020087,0.35621
0.99619,0.087156,0.00063281,-0.033242,0.018099,0.35621
0.99619,0.087156,0.00063282,-0.03307,0.016138,0.35621
0.99623,0.086745,0.00062985,-0.032901,0.014209,0.35621
0.99443,0.10539,0.00076531,-0.03275,0.012457,0.35621
0.98592,0.16723,0.0012143,-0.032597,0.011243,0.35621
0.96797,0.25105,0.0018229,-0.032365,0.010158,0.35621
0.94295,0.33293,0.0024175,-0.032035,0.009077,0.35621
0.91042,0.41367,0.0030037,-0.031605,0.0080099,0.35621
0.87044,0.49227,0.0035744,-0.031078,0.0069722,0.35621
0.82317,0.56778,0.0041227,-0.030453,0.0059736,0.35621
0.7689,0.63935,0.0046424,-0.029737,0.0050291,0.35621
0.70819,0.70601,0.0051264,-0.028934,0.0041477,0.35621
0.6416,0.76702,0.0055694,-0.028055,0.0033423,0.35621
0.56988,0.82171,0.0059666,-0.027107,0.0026194,0.35621
0.49387,0.86951,0.0063137,-0.026104,0.0019886,0.35621
0.41453,0.91001,0.0066077,-0.025055,0.0014532,0.35621
0.33274,0.94299,0.0068472,-0.023975,0.0010181,0.35621
0.24947,0.96836,0.0070314,-0.022875,0.0006833,0.35621
0.16573,0.98615,0.0071606,-0.021769,0.0004488,0.35621
0.080664,0.99672,0.0072373,-0.020667,0.00031148,0.35621
0.018199,0.99981,0.0072598,-0.019445,0.00026567,0.35621
-0.00053266,0.99997,0.007261,-0.018086,0.00026712,0.35621
0,0.99997,0.007261,-0.016671,0.00026712,0.35621
0,0.99997,0.007261,-0.015328,0.00026712,0.35621
0,0.99997,0.007261,-0.01405,0.00026712,0.35621
0,0.99997,0.007261,-0.012826,0.00026712,0.35621
0,0.99997,0.007261,-0.011651,0.00026712,0.35621
0,0.99997,0.007261,-0.010518,0.00026712,0.35621
0,0.99997,0.007261,-0.0094203,0.00026712,0.35621
0,0.99997,0.007261,-0.0083537,0.00026712,0.35621
0,0.99997,0.007261,-0.0073135,0.00026712,0.35621
0,0.99997,0.007261,-0.0062954,0.00026712,0.35621
0,0.99997,0.0072605,-0.062473,0.050276,0.35518
0,0.99997,0.0072605,-0.060832,0.050276,0.35518
0,0.99997,0.0072605,-0.059169,0.050276,0.35518
0,0.99997,0.0072605,-0.057473,0.050276,0.35518
0,0.99997,0.0072605,-0.055734,0.050276,0.35518
0,0.99997,0.0072605,-0.053938,0.050276,0.35518
0,0.99997,0.0072605,-0.052075,0.050276,0.35518
0,0.99997,0.0072605,-0.050132,0.050276,0.35518
0.0025504,0.99997,0.0072605,-0.048096,0.050276,0.35518
0.073048,0.9973,0.0072416,-0.045529,0.050262,0.35518
0.2532,0.96739,0.0070248,-0.043309,0.049947,0.35518
0.47457,0.88019,0.0063916,-0.040827,0.048982,0.35518
0.67556,0.73728,0.0053539,-0.038656,0.047438,0.35518
0.83547,0.54952,0.0039902,-0.036929,0.04541,0.35518
0.94165,0.33657,0.0024438,-0.035751,0.043022,0.35518
0.98714,0.15984,0.0011606,-0.035244,0.040837,0.35518
0.99596,0.089846,0.00065234,-0.035019,0.038424,0.35518
0.99619,0.087156,0.00063282,-0.034843,0.03641,0.35518
0.99619,0.087156,0.00063281,-0.034665,0.034378,0.35518
0.99619,0.087155,0.00063281,-0.034486,0.032333,0.35518
0.99619,0.087156,0.00063281,-0.034307,0.030282,0.35518
0.99619,0.087155,0.00063283,-0.034127,0.028228,0.35518
0.99619,0.087155,0.00063287,-0.033948,0.026177,0.35518
0.99619,0.087155,0.00063289,-0.033769,0.024134,0.35518
0.99619,0.087155,0.00063287,-0.033592,0.022105,0.35518
0.99619,0.087156,0.00063285,-0.033416,0.020094,0.35518
0.99619,0.087156,0.00063285,-0.033242,0.018106,0.35518
0.99619,0.087156,0.00063285,-0.03307,0.016145,0.35518
0.99623,0.086745,0.00062986,-0.032901,0.014217,0.35518
0.99443,0.10539,0.00076528,-0.03275,0.012464,0.35518
0.98592,0.16723,0.0012143,-0.032597,0.011251,0.35518
0.96797,0.25105,0.0018229,-0.032365,0.010166,0.35518
0.94295,0.33293,0.0024174,-0.032035,0.0090844,0.35518
0.91042,0.41367,0.0030037,-0.031605,0.0080174,0.35518
0.87044,0.49227,0.0035744,-0.031078,0.0069796,0.35518
0.82317,0.56778,0.0041227,-0.030453,0.0059811,0.35518
0.7689,0.63935,0.0046423,-0.029737,0.0050366,0.35518
0.70819,0.70601,0.0051263,-0.028934,0.0041551,0.35518
0.6416,0.76702,0.0055694,-0.028055,0.0033497,0.35518
0.56988,0.82171,0.0059665,-0.027107,0.0026268,0.35518
0.49387,0.86951,0.0063136,-0.026104,0.001996,0.35518
0.41453,0.91001,0.0066077,-0.025055,0.0014607,0.35518
0.33274,0.94299,0.0068472,-0.023975,0.0010255,0.35518
0.24947,0.96836,0.0070313,-0.022875,0.00069075,0.35518
0.16573,0.98615,0.0071605,-0.021769,0.00045624,0.35518
0.080664,0.99672,0.0072372,-0.020667,0.00031893,0.35518
0.018199,0.99981,0.0072597,-0.019445,0.00027311,0.35518
-0.00053266,0.99997,0.0072609,-0.018086,0.00027456,0.35518
0,0.99997,0.0072609,-0.016671,0.00027456,0.35518
0,0.99997,0.0072609,-0.015328,0.00027456,0.35518
0,0.99997,0.0072609,-0.01405,0.00027456,0.35518
0,0.99997,0.0072609,-0.012826,0.00027456,0.35518
0,0.99997,0.0072609,-0.011651,0.00027456,0.35518
0,0.99997,0.0072609,-0.010518,0.00027456,0.35518
0,0.99997,0.0072609,-0.0094203,0.00027456,0.35518
0,0.99997,0.0072609,-0.0083537,0.00027456,0.35518
0,0.99997,0.0072609,-0.0073135,0.00027456,0.35518
0,0.99997,0.0072609,-0.0062954,0.00027456,0.35518
0,0.99997,0.0072612,-0.062473,0.050283,0.35415
0,0.99997,0.0072612,-0.060832,0.050283,0.35415
0,0.99997,0.0072612,-0.059169,0.050283,0.35415
0,0.99997,0.0072612,-0.057473,0.050283,0.35415
0,0.99997,0.0072612,-0.055734,0.050283,0.35415
0,0.99997,0.0072612,-0.053938,0.050283,0.35415
